
[*] sel 5.000000 5.000000 581.633333 74.200000 
Selecionado: Retângulo id 1, x = 11.700000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 898, x = 884.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 899, x = 891.200000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 900, x = 897.900000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 901, x = 897.900000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 902, x = 897.900000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 903, x = 851.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 904, x = 857.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 905, x = 864.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 906, x = 871.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 907, x = 877.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 908, x = 884.500000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 909, x = 891.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 922, x = 927.500000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 923, x = 934.200000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 924, x = 927.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 925, x = 934.200000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 926, x = 927.500000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 927, x = 934.200000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 928, x = 927.500000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 929, x = 934.200000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 930, x = 907.400000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 931, x = 927.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 932, x = 934.200000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 933, x = 954.300000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 934, x = 907.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 935, x = 914.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 936, x = 920.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 937, x = 927.500000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 938, x = 934.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 939, x = 940.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 940, x = 947.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 941, x = 954.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 946, x = 963.800000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 947, x = 970.500000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 948, x = 963.800000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 949, x = 970.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 950, x = 963.800000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 951, x = 970.500000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 952, x = 963.800000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 953, x = 970.500000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 954, x = 1010.700000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 955, x = 963.800000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 956, x = 970.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 957, x = 1004.000000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 958, x = 1010.700000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 959, x = 963.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 960, x = 970.500000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 961, x = 977.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 962, x = 983.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 963, x = 990.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 964, x = 997.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 965, x = 1004.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 966, x = 1010.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 977, x = 1020.200000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 978, x = 1020.200000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 979, x = 1026.900000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 980, x = 1033.600000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 981, x = 1040.300000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 982, x = 1020.200000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 983, x = 1026.900000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 984, x = 1033.600000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 985, x = 1040.300000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 986, x = 1020.200000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 987, x = 1020.200000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 988, x = 1067.100000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 989, x = 1020.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 990, x = 1026.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 991, x = 1033.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 992, x = 1040.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 993, x = 1047.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 994, x = 1053.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 995, x = 1060.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 996, x = 1067.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1009, x = 1096.700000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1010, x = 1103.400000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1011, x = 1096.700000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1012, x = 1103.400000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1013, x = 1096.700000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1014, x = 1103.400000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1015, x = 1096.700000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1016, x = 1103.400000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1017, x = 1076.600000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1018, x = 1096.700000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1019, x = 1103.400000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1020, x = 1123.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1021, x = 1076.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1022, x = 1083.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1023, x = 1090.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1024, x = 1096.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1025, x = 1103.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1026, x = 1110.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1027, x = 1116.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1028, x = 1123.500000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1038, x = 1133.000000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1040, x = 1133.000000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1041, x = 1139.700000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1042, x = 1146.400000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1043, x = 1153.100000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1044, x = 1159.800000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1047, x = 1133.000000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1048, x = 1159.800000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1049, x = 1133.000000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1051, x = 1133.000000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1053, x = 1133.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1079, x = 5.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1080, x = 11.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1081, x = 18.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1082, x = 25.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1083, x = 31.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1084, x = 38.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1085, x = 45.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1086, x = 51.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1087, x = 5.000000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1088, x = 25.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1089, x = 31.800000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1090, x = 51.900000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1091, x = 25.100000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1092, x = 31.800000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1093, x = 25.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1094, x = 31.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1095, x = 25.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1096, x = 31.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1103, x = 61.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1104, x = 108.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1105, x = 61.400000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1106, x = 108.300000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1107, x = 61.400000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1108, x = 108.300000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1109, x = 61.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1110, x = 108.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1111, x = 61.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1112, x = 108.300000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1123, x = 174.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1124, x = 180.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1125, x = 187.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1126, x = 194.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1127, x = 201.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1128, x = 207.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1129, x = 214.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1130, x = 221.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1131, x = 174.200000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1132, x = 221.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1133, x = 174.200000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1134, x = 174.200000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1135, x = 180.900000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1136, x = 187.600000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1137, x = 194.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1138, x = 174.200000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1139, x = 180.900000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1140, x = 187.600000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1141, x = 194.300000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1153, x = 237.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1154, x = 244.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1155, x = 250.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1156, x = 257.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1157, x = 264.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1158, x = 270.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1159, x = 277.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1160, x = 230.600000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1161, x = 230.600000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1162, x = 237.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1163, x = 244.000000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1164, x = 250.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1165, x = 257.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1166, x = 264.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1167, x = 270.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1168, x = 277.500000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1178, x = 343.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1179, x = 350.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1180, x = 356.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1181, x = 363.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1182, x = 370.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1183, x = 376.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1184, x = 383.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1185, x = 390.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1186, x = 343.400000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1187, x = 390.300000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1188, x = 343.400000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1189, x = 343.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1190, x = 350.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1191, x = 356.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1192, x = 363.500000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1193, x = 343.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1194, x = 350.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1195, x = 356.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1196, x = 363.500000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1200, x = 406.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1201, x = 413.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1202, x = 419.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1203, x = 426.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1204, x = 433.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1205, x = 440.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1206, x = 399.800000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1207, x = 446.700000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1208, x = 399.800000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1209, x = 446.700000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1210, x = 399.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1211, x = 446.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1212, x = 399.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1213, x = 446.700000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1224, x = 456.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1225, x = 462.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1226, x = 469.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1227, x = 476.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1228, x = 483.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1229, x = 489.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1230, x = 496.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1231, x = 456.200000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1232, x = 503.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1233, x = 456.200000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1234, x = 503.100000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1235, x = 456.200000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1236, x = 462.900000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1237, x = 469.600000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1238, x = 476.300000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1239, x = 483.000000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1240, x = 489.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1241, x = 496.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1242, x = 456.200000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1243, x = 483.000000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1250, x = 512.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1251, x = 519.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1252, x = 526.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1253, x = 532.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1254, x = 539.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1255, x = 546.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1256, x = 552.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1257, x = 559.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1258, x = 512.600000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1259, x = 532.700000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1260, x = 539.400000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1261, x = 559.500000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1262, x = 532.700000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1263, x = 539.400000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1264, x = 532.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1265, x = 539.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1266, x = 532.700000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1267, x = 539.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1274, x = 569.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1275, x = 575.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1276, x = 582.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1277, x = 589.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1278, x = 595.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1279, x = 602.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1280, x = 609.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1281, x = 615.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1282, x = 569.000000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1283, x = 615.900000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1284, x = 569.000000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1285, x = 569.000000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1286, x = 575.700000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1287, x = 582.400000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1288, x = 589.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1289, x = 569.000000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1290, x = 575.700000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1291, x = 582.400000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1292, x = 589.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1304, x = 681.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1305, x = 688.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1306, x = 695.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1307, x = 701.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1308, x = 708.600000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1309, x = 715.300000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1310, x = 722.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1311, x = 728.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1312, x = 681.800000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1313, x = 701.900000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1314, x = 708.600000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1315, x = 728.700000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1316, x = 701.900000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1317, x = 708.600000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1318, x = 701.900000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1319, x = 708.600000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1320, x = 701.900000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1321, x = 708.600000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1328, x = 738.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1329, x = 785.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1330, x = 738.200000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1331, x = 785.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1332, x = 738.200000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1333, x = 785.100000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1334, x = 738.200000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1335, x = 785.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1336, x = 738.200000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1337, x = 785.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1348, x = 851.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1349, x = 857.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1350, x = 864.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1351, x = 871.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1352, x = 877.800000, y = 117.200000, height = 6.000000, width = 6.000000
