
[*] sel 5.000000 5.000000 581.633333 171.533333 
Selecionado: Retângulo id 1, x = 11.700000, y = 5.000000, height = 6.000000, width = 6.000000
Criado Círculo: id = 9572, x = 1825.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9573, x = 1796.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9574, x = 1825.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9575, x = 1832.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9576, x = 1836.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9577, x = 1832.700000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9578, x = 1836.900000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9579, x = 1832.700000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9580, x = 1836.900000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9581, x = 1832.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9582, x = 1836.900000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9583, x = 1832.700000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9584, x = 1836.900000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9585, x = 1832.700000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9586, x = 1836.900000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9587, x = 1862.100000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9588, x = 1832.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9589, x = 1836.900000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9590, x = 1857.900000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9591, x = 1862.100000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9592, x = 1832.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9593, x = 1836.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9594, x = 1841.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9595, x = 1845.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9596, x = 1849.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9597, x = 1853.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9598, x = 1857.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9599, x = 1862.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9600, x = 1869.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9601, x = 1898.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9602, x = 1869.100000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9603, x = 1898.500000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9604, x = 1873.300000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9605, x = 1894.300000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9606, x = 1873.300000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9607, x = 1894.300000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9608, x = 1877.500000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9609, x = 1890.100000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9610, x = 1877.500000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9611, x = 1890.100000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9612, x = 1881.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9613, x = 1885.900000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9614, x = 1881.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9615, x = 1885.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9616, x = 1905.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9617, x = 1909.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9618, x = 1913.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9619, x = 1918.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9620, x = 1922.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9621, x = 1926.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9622, x = 1930.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9623, x = 1934.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9624, x = 1905.500000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9625, x = 1934.900000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9626, x = 1905.500000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9627, x = 1905.500000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9628, x = 1909.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9629, x = 1913.900000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9630, x = 1918.100000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9631, x = 1905.500000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9632, x = 1909.700000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9633, x = 1913.900000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9634, x = 1918.100000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9635, x = 1905.500000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9636, x = 1905.500000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9637, x = 1934.900000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9638, x = 1905.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9639, x = 1909.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9640, x = 1913.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9641, x = 1918.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9642, x = 1922.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9643, x = 1926.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9644, x = 1930.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9645, x = 1934.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9646, x = 1982.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9647, x = 1986.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9648, x = 1990.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9649, x = 1995.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9650, x = 1999.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9651, x = 2003.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9652, x = 1978.300000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9653, x = 2007.700000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9654, x = 1978.300000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9655, x = 2007.700000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9656, x = 1978.300000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9657, x = 2007.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9658, x = 1978.300000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9659, x = 2007.700000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9660, x = 1978.300000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9661, x = 2007.700000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9662, x = 1978.300000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9663, x = 2007.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9664, x = 1982.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9665, x = 1986.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9666, x = 1990.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9667, x = 1995.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9668, x = 1999.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9669, x = 2003.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9670, x = 2051.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9671, x = 2055.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9672, x = 2059.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9673, x = 2063.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9674, x = 2067.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9675, x = 2072.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9676, x = 2076.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9677, x = 2080.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9678, x = 2051.100000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9679, x = 2063.700000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9680, x = 2067.900000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9681, x = 2080.500000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9682, x = 2063.700000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9683, x = 2067.900000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9684, x = 2063.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9685, x = 2067.900000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9686, x = 2063.700000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9687, x = 2067.900000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9688, x = 2063.700000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9689, x = 2067.900000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9690, x = 2063.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9691, x = 2067.900000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9692, x = 2063.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9693, x = 2067.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9694, x = 2087.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9695, x = 2091.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9696, x = 2095.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9697, x = 2100.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9698, x = 2104.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9699, x = 2108.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9700, x = 2112.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9701, x = 2087.500000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9702, x = 2116.900000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9703, x = 2087.500000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9704, x = 2116.900000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9705, x = 2087.500000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9706, x = 2091.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9707, x = 2095.900000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9708, x = 2100.100000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9709, x = 2104.300000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9710, x = 2108.500000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9711, x = 2112.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9712, x = 2087.500000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9713, x = 2104.300000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9714, x = 2087.500000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9715, x = 2108.500000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9716, x = 2087.500000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9717, x = 2112.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9718, x = 2087.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9719, x = 2116.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9720, x = 2123.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9721, x = 2128.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9722, x = 2132.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9723, x = 2136.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9724, x = 2140.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9725, x = 2144.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9726, x = 2149.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9727, x = 2153.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9728, x = 2123.900000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9729, x = 2136.500000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9730, x = 2140.700000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9731, x = 2153.300000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9732, x = 2136.500000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9733, x = 2140.700000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9734, x = 2136.500000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9735, x = 2140.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9736, x = 2136.500000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9737, x = 2140.700000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9738, x = 2136.500000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9739, x = 2140.700000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9740, x = 2123.900000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9741, x = 2136.500000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9742, x = 2140.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9743, x = 2153.300000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9744, x = 2123.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9745, x = 2128.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9746, x = 2132.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9747, x = 2136.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9748, x = 2140.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9749, x = 2144.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9750, x = 2149.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9751, x = 2153.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9752, x = 2160.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9753, x = 2164.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9754, x = 2168.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9755, x = 2172.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9756, x = 2177.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9757, x = 2181.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9758, x = 2185.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9759, x = 2189.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9760, x = 2160.300000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9761, x = 2160.300000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9762, x = 2160.300000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9763, x = 2160.300000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9764, x = 2160.300000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9765, x = 2160.300000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9766, x = 2160.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9767, x = 2164.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9768, x = 2168.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9769, x = 2172.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9770, x = 2177.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9771, x = 2181.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9772, x = 2185.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9773, x = 2189.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9774, x = 2200.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9775, x = 2205.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9776, x = 2209.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9777, x = 2213.500000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9778, x = 2217.700000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9779, x = 2221.900000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9780, x = 2196.700000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9781, x = 2226.100000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9782, x = 2196.700000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9783, x = 2226.100000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9784, x = 2196.700000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9785, x = 2226.100000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9786, x = 2196.700000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9787, x = 2226.100000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9788, x = 2196.700000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9789, x = 2226.100000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9790, x = 2196.700000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9791, x = 2226.100000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9792, x = 2200.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9793, x = 2205.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9794, x = 2209.300000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9795, x = 2213.500000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9796, x = 2217.700000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9797, x = 2221.900000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9798, x = 2233.100000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9799, x = 2237.300000, y = 779.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9800, x = 2233.100000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9801, x = 2237.300000, y = 784.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9802, x = 2233.100000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9803, x = 2237.300000, y = 788.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9804, x = 2233.100000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9805, x = 2237.300000, y = 792.800000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9806, x = 2233.100000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9807, x = 2237.300000, y = 797.200000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9808, x = 2233.100000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9809, x = 2237.300000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9810, x = 2262.500000, y = 801.600000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9811, x = 2233.100000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9812, x = 2237.300000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9813, x = 2258.300000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9814, x = 2262.500000, y = 806.000000, r = 1.750000, stroke = #800080, fill = #FF00FF
Criado Círculo: id = 9815, x = 2233.100000, y = 810.400000, r = 1.750000, stroke = #800080, fill = #FF00FF
